97,食品餐饮,这里的牛排又焦又硬，是吃过的西餐厅中最差的。看看最后一张相片，那是别处的牛排。,0
98,食品餐饮,太慢了！商家配送今天90分钟才送到！建议统一采用蜂鸟配送！,0
106,食品餐饮,服务员很差劲&hellip	&hellip	推荐我买西瓜汁&hellip	&hellip	结果居然西瓜子都扎进去了&hellip	&hellip	把我嘴弄破了&hellip	&hellip	我也没理他&hellip	&hellip	去结账同一个服务员居然在收银台要我两次钱我都无语了&hellip	&hellip	经理来了才说她糊涂了&hellip	&hellip	问题我就没离开收银台啊&hellip	&hellip	服了&hellip	&hellip	,0
112,食品餐饮,一般般，卫生很差，一般般，卫生很差，,0
123,食品餐饮,一直是比较喜欢麦当劳的，可是不得不说，你们的网上订餐真的太差了！上次加班到8点，预计还要继续加班，想着麦当劳的30分钟送达，就上网页订餐。先是网站，开网页登录，每添加到购物车里一次，都弹网页让我重新登录，忍了，小问题，等9份餐都点好了，选择支付宝支付，弹一个正在转到支付宝支付页面的窗口，然后就不动了。刷新一下，什么都没有了，又让重新点。换一个浏览器。登录，点餐，支付，还是没反应，小心的点了返回，再次支付，没反应。难道麦当劳不支持苹果系统。我们换 windows 来，终于成功下单。饿着肚子等待了40分钟后实在是忍不住了，开始给麦当劳打电话...,0
136,食品餐饮,大鸭梨不日从前了，各种菜色越来越糊弄事，唉,0
143,食品餐饮,就是个大食堂的口味水平，中级餐馆儿的价位。没有任何特色，口味着实相当的一般。再也不会去了。,0
144,食品餐饮,百度骑士超快的！服务还可以！比狗屁的美团外卖好了不知道多少！饿了么也是不亏在315曝光了！不曝光我也给曝光了！就跟菜市场一样！,0
150,食品餐饮,服务真心的太差了，根本没人给换烤肉的纸。领位也是真心的惹不起，乱安排。说实话，吃的也是一般般，肉不新鲜。这个价位食品也就这个档次了。,0
151,食品餐饮,破地方 订餐订不上不说 退钱退了一下午也收不到 谁用谁上当!!!!,0
152,食品餐饮,以前是这里的常客，想吃饺子就来老边，味道可口，皮薄馅大，炒菜拌菜都好。但是现在不同了，有段时间了，质量退步，尤其是饺子皮厚了，馅儿也不鲜了，真是让人感到惋惜，好好的一个老字号没了，太可惜！,0
153,食品餐饮,一般，没烤鸭了，服务员态度冷淡,0
156,食品餐饮,服务挺好哦，菜的种类不太多，不是很好吃，下次不会去了，有点失望,0
160,食品餐饮,货运部效率不高，他们不管收货人等等不等的用，不管货物是否是能变质的东西，分发给固定路线的快递员，快递员车环了，货运部，也等着，不进行调配，，打电话问，让顾客自己到货运部取，这就是你们的经营方式吗？,0
165,食品餐饮,水煮鱼煮成这样还金牌直接叫油煮鱼不更好淡而无味，我只能表示无奈，在车站路吃的，态度差的可以，一听不办会员卡扭头就走！三个大人吃了200多竟然没有人吃的饱而且五份菜没有个能觉得稍微能吃！之前在马家堡吃的不至于差成这样！反正不会第二次去吃了,0
173,食品餐饮,东西不够卫生，吃完回家拉肚子。。。不建议去，环境也一般般！就这点东西还要200+，不值得！,0
178,食品餐饮,很贵！比午餐每位贵了一百元，但是菜式并没有增加，只看到一张台的有吃龙虾，并没有见到有摆出来，难道是服务员藏起来了？,0
183,食品餐饮,服务员特少，没人管，服务极差，答应送果盘，半天也不见来。,0
198,食品餐饮,一点都不好，我们同事那一桌只剩下了这个点，就扣了我们50元钱，味道也是一般,0
200,食品餐饮,垃圾垃圾垃圾腊肉41急急火火斤斤计较,0
206,食品餐饮,四川成都的乡村基（沙湾嘉茂店），下了单中午送结果对方没送来，还强制取消我的订单（说我重复下单）。之后反复投诉，打400电话，APP留言，到现在，15天了，百度外卖连个说法都没有。又是一个只收钱不管理的主。全凭商家自觉。,0
211,食品餐饮,一般，菜品不够丰富，搜很多东西都没有,0
234,食品餐饮,很一般，不是很好吃，东西也不多,0
237,食品餐饮,服务太差！ 订个19元的汤没有，让打电话改个9元的，要额外加9元的费用！！！,0
246,食品餐饮,菜上的特别慢、点了份鱼头泡饼光上鱼不上饼，,0
247,食品餐饮,觉得大鸭梨越来越不好吃了，以前觉得烤鸭还成，昨天去吃发现烤鸭做的也不好了，以后估计不会再去了,0
253,食品餐饮,还尼玛热的饿了吗 你他妈自己来尝一下有多凉，营销不要脸,0
262,食品餐饮,一般！去的时候是高峰期，服务员的态度不好，可能是太忙了吧！以后不会去那家店了,0
265,食品餐饮,菜是不错 就是能快点儿吗 凉菜都吃饱了热菜还没上来,0
267,食品餐饮,服务不好，，，，。。。排队排了三个多小时，是真心的没有第二次了,0
275,食品餐饮,味道还行，手撕饼和烤鸭饼都很油，一只烤鸭只有两小盘，还不是当面片鸭子，屋里吸音做的不好，人多的时候很吵,0
292,食品餐饮,一家坑爹公司，NN的坑了我20000块！想代理的小心上当,0
299,食品餐饮,很多人，环境好，烧烤时间从开单算，绝对不够的。如果是中午12点才到，基本不用考虑取车骑车了。,0
301,食品餐饮,太油腻了。服务一般。来了不叫服务员都没人。菜单也不给拿。,0
310,食品餐饮,无语，服务员太厉害了，不敢恭维，等了一个小时买单，却还反过来被骂,0
316,食品餐饮,上菜太慢太慢了，给了半小时沙漏，正好沙子漏完。菜才上齐，要一壶白开水，到走了也没给上,0
331,食品餐饮,网站对于店家没有丝毫的监管及约束能力，客服基本毫无作用，告诉同志们，千万别去点了,0
335,食品餐饮,一定不要在喝醉的时候买单啊，无语啊,0
342,食品餐饮,骗子网站，骗了我25块钱，买之看应该看一下，一定要向公安局报案,0
348,食品餐饮,6月份吃的时候都可以在蘸碟快没了的情况下添加，这次就被要求不能添加，只能再买一份。感觉全凭服务员心情...,0
353,食品餐饮,一开始的时候用得还可以。后来有一次点的餐感觉卫生条件太差了，青菜里面还有黄色泥巴叶子，鱼没有煎熟。后来就不敢用了,0
356,食品餐饮,饿了么垃圾 ，点的一个某快餐，真TM难以下咽，还不如餐桌网！虽然贵点。。。,0
361,食品餐饮,为什么感觉皮那么油腻呢？我听说皮和脂肪是分开的，到我吃的怎么木有分开呢！,0
362,食品餐饮,海玩服务还不错，确实方便，我去自由行的时候，门票啥的都是这定的。就是接收邮件的时候产生点误会，确认邮件被垃圾邮件没收了，跟客服MM凶了一下，还好他们服务态度不错。放心使用，没毛病！,0
364,食品餐饮,外卖送的太慢了，快一个小时了都还没到，我的外卖呢呢呢！！！！！！,0
371,食品餐饮,蜂鸟配送，只会扣配送员的辛苦钱，有图有真相，申诉没用的，商家不给餐，导致系统取消订单，凭什么扣配送员100元，打电话给客服，说系统取消订单都申诉不通过，,0
376,食品餐饮,太撇了，服务态度差不说了菜品又少，环球中心又开在卡卡格格头，更搞笑还特意提醒时间，草泥马消费还要看时间，你以为是皇家沐浴索，人多就不提醒时间人少就一直守，这个只能烧没吃过烤肉第一次消费，老顾客也绝对不会在进这家店，加盟商比其他店消费还高，最重要的就是服务态度*,0
400,食品餐饮,味道一般，主要是用酱拌出来的，有点儿咸。下次不会再去吃。,0
410,食品餐饮,服务质量很差 服务人员不少 但还是忙的乱跑,0
411,食品餐饮,真的是越来越差了，锅包肉全是面和黏糊糊的酱，四喜丸子全是面和萝卜，豪无肉味，招牌烤鸭也不如以前好吃了。,0
413,食品餐饮,红庙这家不怎么样 鸭子在后厨片 量小,0
415,食品餐饮,没有以前好吃了，大家一起去的，感觉差了很多,0
418,食品餐饮,百度一如既往的窃取用户隐丶私 她妈的农工商和KFC你怎么知道我用过了？谁她妈告诉你了？谁她妈允许你给我推送的  傻丶逼百度,0
422,食品餐饮,炝炒圆白菜很油，鸭酱味道不对哇,0
425,食品餐饮,我不是针对这个软件的，我的问题是：我的朋友在百度外卖工作。他的工作是推广百度外卖。进而言之就是百度外卖找了许多高中或初中毕业生去大街小巷宣传百度外卖。并让街上的叔叔阿姨或者其他人员下载百度外卖并完成一单交易。首用可降低10元。我朋友就是干这的。那瓶果汁12元。那家店也是他们虚构的。改过好几次名字。如：千之味、 香湾港、寻面&hellip	&hellip	。他们要让叔叔阿姨买着瓶果汁。先付2元钱。然后我朋友在把钱转给他。这样他们就相当于一元钱都不花就可以免费获得一瓶大瓶果汁。我朋友花的这2元钱老板给报销。我去过这家百度外卖公司。很烂，很脏，蚊子也多。我...,0
438,食品餐饮,菜品味道一般，不算太好吃，估计不会再去,0
444,食品餐饮,吃完就得急性肠胃炎了 去医院验血大夫说是因为吃的食物有问题,0
450,食品餐饮,东西不怎么样，不怎么好吃，就是不限时还挺好的，总体评价不高，以后也不想去了,0
451,食品餐饮,人多结账太慢了，等了小二十分钟。,0
453,食品餐饮,味道大不如以前，菜价一个劲的长，以后都不会光顾了,0
455,食品餐饮,这家店有点信誉问题，10点半开店下单、到11点半菜品还没有做，让配送员也等了很久。店方说10点半上班、要11点半才能准备好&hellip	当顾客是傻子么，慢就是慢，或者干脆就是忘了做。,0
466,食品餐饮,赶上婚宴，排队等餐，足足等了一个半小时，什么胃口都没有了。,0
473,食品餐饮,莱一般，米饭太硬了。收款的人太少了。,0
486,食品餐饮,味道还好就是收银讨厌说只能抵300老子也不想和她理论算求了,0
487,食品餐饮,服务态度不好，人多吵杂，乱哄哄。,0
492,食品餐饮,这还是西式快餐吗？太诡异了，中西结合大盒饭！,0
494,食品餐饮,太差劲了，搞什么优惠券，结果用了优惠券下单，状态显示已成功，但是饭店就是不送，害我等了两个小时，打电话问客服，客服说给我回电话，也没有回，等20分钟后再打说客服，说饭店说给我打电话，客服自己就不打了，后来接通饭店电话后，说没看见我的订单被压到下面了，马上送过来，结果送过来了还要收优惠券的钱。都不知道这个网站搞什么飞机。这样愚弄客户，想必你们也长久不了。,0
499,食品餐饮,差评，东西少，牛排没有味道，几个小孩在大吵大闹也没人管，吃饭在桌球台旁边，别人打桌球杆子都伸到我们桌上来了，不会再去。,0
507,食品餐饮,产品和技术都不到位，不想说太多。,0
509,食品餐饮,宅急送一点都不急的&hellip	&hellip	经常等得饿死了吃的还没到。不过不用出去买也就只好这么凑合了。,0
511,食品餐饮,一般般 肉的种类太少了，涮的只有一种羊肉，考的有一些，都不太新鲜。海鲜被人翻的乱七八糟的,0
516,食品餐饮,感觉味道一般。不咋地。就比格高点,0
518,食品餐饮,走进去交了券才发现以前来过，上次印象就不太好，这次印象更差。没有储物柜，一两个人来吃简直不能愉快地取餐。没有健康饮料，除了酒就都是些色素香精兑的东西，给个茶也好啊。菜品种类少，质量不好，烤出来很难吃。也不是完全没优点，水果还是不错的。总之吃得不愉快,0
520,食品餐饮,这个网站是假的，大家千万不要相信，都是骗子，我就上当了，啊啊 啊啊啊啊啊，愤怒,0
521,食品餐饮,假网站 付款后也查不到订单信息 也没有服务电话 根本没有任何方式联系到商家 钱也只有打水漂了 大家别上当！,0
524,食品餐饮,去了很多次了，感觉越来越没意思，菜品更新太慢，每次去都是那几个热菜，凉菜也少，希望能把热菜换快点。,0
534,食品餐饮,宽板凳难道不是连锁的么？吃货那么多家，这家最难吃。从来不给差评的，都忍不住了。服务员也木讷。而且脏兮兮的。这的无语了，以后不会再来了！,0
542,食品餐饮,太垃圾了，往别人家大门上乱贴百度外卖的广告，，搞的门上乱七八糟的，有此可以看出一个公司的水平！,0
554,食品餐饮,不得不说这次吃的太失败了，烤鸭酱糊了，特别苦，挺好的烤鸭都让酱给耽误了！就是因为酱不对味烤鸭吃的一点都不香！,0
561,食品餐饮,很差的餐厅，东西也不卫生，去了一次之后再也不想去了。。。。。,0
568,食品餐饮,食材质量实在太差了，冰冻很久才拿出来，只是被表面蒙了,0
569,食品餐饮,去的西三旗店，我们家去过很多次了以前觉得还好，今天竟然在疙瘩汤里吃出了木签子，虽然换了一份，但心里还是不太舒服。而且今天很离奇，锅子娃娃菜和小炒牛肉都辣到飞起&hellip	&hellip	,0
570,食品餐饮,做一个金鸭梨半个小时，等了半天,0
582,食品餐饮,鸭架汤喝出餐巾纸   真心吃不下去了,0
584,食品餐饮,服务员上菜太慢，上菜都凉了，口感大打折扣。最后的水果盘催了好多次都没上，自己端的！,0
593,食品餐饮,一般，有个白衣服胖子吊儿郎当，欠揍,0
600,食品餐饮,傻瓜都知道下面这些是托，麻烦了拜托，当托也动下脑子好不好，一个个评价配的图不是托还能是啥，明明就是自己做的推广图片嘛！是托死quanjia，垃圾软件还在这不停的刷好评！用了软件你网站不被K算你幸运，不过被降权是肯定的，多少人花钱被流量兄弟坑的经历。消费者们长点心吧，别花了钱到时候没地方诉苦！最重要的一点，千万不要转支付宝，到时候没证据。垃圾软件，就别在这坑人了！,0
609,食品餐饮,不太好，服务不太热情，好多菜没有,0
619,食品餐饮,菜系偏少，海鲜还是有点，寿司不新鲜,0
621,食品餐饮,东西还不错，吃的特别撑，就是点的三文鱼份量都不足，点什么服务员都一副嫌我点多的样子，嫌火焰冰淇淋麻烦，假装没听到直接给我们上的冰淇淋，后来我们再三要求再上，铁板烧师傅人很好，一点都不嫌我们麻烦啊，还很客气,0
624,食品餐饮,越来越差了 螃蟹是冷的 也不新鲜 烤鸭特难吃 服务员眼里没活,0
631,食品餐饮,去了一次，一般般吧！！！！！！,0
643,食品餐饮,切得不怎么样，鸭皮和鸭肉都是分开的，要多难吃有多难吃！一百多块钱花得一点也不值，就送了一个果盘。,0
644,食品餐饮,百度外卖是一坨屎 ！投诉根本找不到人！！等着我3.15打电话投诉到工信部！,0
656,食品餐饮,这里的自助区调制的油碟居然是单独收费的，明明是论碗收费，服务员非说是论料收费，简直是分分钟想拉黑，吃过好多次了，第一次碰到这种幺蛾子！友尽，债见,0
676,食品餐饮,提车点在进门不远，烧烤点远一点，得骑车过去。车都比较差，不好骑。元旦人很多，几乎骑不动。,0
684,食品餐饮,宫保鸡丁鸡肉很少，全是葱，服务员态度不好！,0
688,食品餐饮,晚上去的，真心觉得冷，越吃越冷啊,0
689,食品餐饮,首先感谢店家，送了瓜条和葱丝。接下来提意见了！没店里好吃，芥兰里有根头发......,0
691,食品餐饮,11点50点餐，将近2点30才送到。饭菜都是凉的！吃到一半还被菜里的异物扎了嘴！！！还有比差评更差的评论么？？？差评已不足以体现差！！！有图有真相！有照片为证！,0
697,食品餐饮,服务太差  要了一只烤鸭上了一半另一半片了就没给端 我们要了他才给端上来  再有就是我们要的菜居然忘了,0
701,食品餐饮,第三次来吃了，觉得没什么好吃的了。海鲜全是冰冻的，没味道。,0
706,食品餐饮,服务一般，环境一般。同档次不如大碗居,0
707,食品餐饮,服务员没有笑容，烤鸭像剩的！其他都还好,0
711,食品餐饮,还好，该装修了，烤鸭上的非常慢，都吃饱了才上,0
730,食品餐饮,今天真是颇有感慨，这里的服务员应该好好培训下，一直吊着脸不用说，要个碗，点个单，加点汤，要点醋&hellip	&hellip	看着爱答不理的样子，我每次都得鼓起勇气说个几次，看了看周围也没几桌客人，应该也不忙吧？！从来了坐下开始，我就觉得我是来给人家添麻烦来了似得！碗在哪？我想自己去拿；汤在哪？我想自己去倒，直到最后，孩子说要醋，好几个服务员走过来，我们每次都解释一遍，桌上的醋瓶子是空的，给拿个醋，但都没人给拿一个，都是漠然的表情&hellip	&hellip	我最后实在按耐不住了，发火了！这才过来个领班，态度很好，道了歉，还给把单点的几十块钱免单了！谢谢！我想对一尊皇牛说：这是...,0
733,食品餐饮,以前买过公司订餐也用，但是店铺不是很多，几个月没新菜同事也不想吃了，服务还要加强啊。,0
734,食品餐饮,真心越来越贵，越来越难吃了，会员卡还得升级才能报手机号查询使用，当初办卡还花了三百多呢，太坑人了，还是金百万好,0
738,食品餐饮,百度外卖差的不能再差了，三个小时东西送不到，而且退款七八天也没有见到钱，都不要相信百度外卖，太差，太差，太差,0
748,食品餐饮,葱油饼不值，还要好几十。还没超市5块一张的好吃。亏,0
752,食品餐饮,我是大鸭梨的忠实吃客，这次感觉服务太差劲了，主食点了一碗面，让服务员给那一瓣蒜，服务员答应得到痛快，催了好几回直到最后面都吃完了，服务员才把蒜拿来。,0
754,食品餐饮,太热了，空调都没有感觉，去的时候连基围虾都没有，好多东西都没有,0
756,食品餐饮,不知道是不是换厨子了，石锅千叶豆腐感觉全是酱油味，有机花菜颜色又好淡，酸菜白肉实在太酸了,0
771,食品餐饮,上面优良商家不多，地沟油的商家很多。虽然便宜但是不保证味道。送餐速度都在40M左右以上，有出优惠活动一开始力度大。越来越少,0
775,食品餐饮,美国的垃圾食品， 在美国卖的狠差的，来中国想不到卖的这么火，紧接着麦当劳也来了。是中国人太善良了，不像让这么家公司倒闭还是这么回事，肯德基那老头，在中国大陆开花了,0
781,食品餐饮,垃圾东西，老子草尼玛，买完人就不见了，草尼玛的,0
789,食品餐饮,差评，上菜速度太慢，服务不好，都在等,0
791,食品餐饮,"环境还好,东西不多,服务态度太差.",0
794,食品餐饮,在大众点评上买的KFC代金券，到店里不让用，两家点来回推诿，这服务精神我也是服了，以后再吃KFC，就是SB。,0
799,食品餐饮,今天五点过来，排队了到七点啊！不说了！吃完饭八点半钟头，回家九点，到家半小时后一直拉肚子！(全程吃了火锅，就没有吃任何东西)到现在，都虚脱了，4个人吃，四个人都拉肚子:那半夜的，都虚脱了！一个人看肚子，可以理解她肠胃不好，一共四个人吃饭，四个人都拉肚子:我就不得不怀疑火锅又问题了！非常气愤，吃一个火锅，这么受罪！在也不来这家吃东西了！投诉啊！,0
813,食品餐饮,价格贵不说，送餐又慢，毫不犹豫给差评！,0
815,食品餐饮,饿了么就是个黑作坊，我们小区1楼就是，进去之后里面4 5个人，就在一个不到40平米的房子里，然后雇人送餐，一点不卫生。,0
817,食品餐饮,感觉没以前好吃了，大家都不知道要吃什么了,0
818,食品餐饮,东西越来越少，也不够新鲜！！！！！,0
819,食品餐饮,垃圾公司，骗了劳资2680，一个排名都没有，希望早点关门大吉。,0
825,食品餐饮,火锅，只能说，除了辣，没别的味道&hellip	&hellip	,0
847,食品餐饮,虽然肯德基的食物来源我不清楚，但是我觉得肯德基的东西更适合中国人的特色，麦当劳相比之下就比较差了，虽然频出质量问题，但是现在也没有什么值得放心的食物，除了自家做的,0
856,食品餐饮,TM的垃圾，真是个垃圾网站，直接去死吧，服务差成这样。 差差差，真TM的差， 差到极致。在饿了么定了 四份快餐，微信已经通知扣款成功，网上显示支付结果确认中，订单又不能取消，打饿了么客服，客服电话从12点到13点，一直打不通，目前13:10分了，还是接不通，系统差也就罢了，服务也TM的跟不上，不知道什么叫工作高峰期吗，多设点客服人员啊，打一个多小时电话打不通，网上客服一打开是乱码，还TM的搞个在线客服的选择，骗子，我X，看样子这个饭真是吃不到了。 差成这样，还必须点一个星才能发送，特注明一个星也没有。,0
868,食品餐饮,刚重新开业半个月啊，就换厨师了吗？越来越差了，梨汤上来是凉的还是酸的，刚开始还死活说没问题	家人说你们这做菜就跟盐不要钱似的，服务员居然说\&quot	是太淡了吗\&quot	.这做菜水平这服务这智商，大鸭梨的招牌全被你们毁了,0
875,食品餐饮,今天在草房大鸭梨吃饭跟前年比质量差了不少，感觉这样下去大鸭梨会倒闭的，希望改进！,0
883,食品餐饮,服务态度差，排队时间长，桌子没人擦，餐盘上还有番茄酱,0
891,食品餐饮,点了一套餐，花了30多元钱，一个人吃，我体重50kg 平时吃得不多 胃口不大 我很瘦 。 结果饿着肚子进真功夫，饿着肚子出来 根本就吃不饱饭，还得再吃点什么。 30元，40元的套餐对于我一个成年人来说简直就是儿童套餐，饭菜味道可以 分量却严重不足，来真功夫吃饭性价比很低，还不如去一些小饭店吃吃 当然 最划算的还是自己买菜做饭。,0
903,食品餐饮,垃圾的一逼，搞垄断啊！连店家联系方式都不提供，万一不能送餐，尼玛你让我吃什么？真心恶心！,0
907,食品餐饮,差评差评！！！！！！没有牛排！没有生蚝！没有虾！！！老子是来吃饭的，不是来排队的！！什么都得排队，牛排虾生蚝单次排队超过15分钟！还搞什么啊！,0
908,食品餐饮,海鲜新鲜，但不知道是不是中午去的关系，感觉品种不多，特别是刺身方面，得几种，对此很失望。,0
909,食品餐饮,第一次吃这么差的烤鱼！一点儿味都没有！刚上菜三分之一的鱼就已经是糊的了&hellip	一进来就没有草鱼！一条近4斤的鱼也就2斤多&hellip	一共点了9个配菜，少的可怜&hellip	莲藕6片很薄的，山药大概5片很薄的，白菜都是棒子，鱼豆腐有8块，泡饼宽粉香菇什么的有几个，人均消费100还没有吃饱！服务员都是一副半闭眼的状态，因为没有点他们的饮料，所以从进来要杯热水，到结账完了也没上来&hellip	失望到没法再光顾了&hellip	&hellip	加个米饭等了27分钟才给上！唯一可取之处是空调比较凉快&hellip	,0
911,食品餐饮,味道一般 跟全聚德差挺多的  吃完很腻  服务员很忙 找不到人  很失望,0
919,食品餐饮,一星都不给，一盘海鲜面49，就十几个虾肉，加蕃茄面，味口特不好吃，,0
921,食品餐饮,垃圾到了 极点 里面全是无良黑店 醋溜白菜 里面还有肉丝 说送水 也没看见 餐到了 就说 谁没有了 卧槽 您这是在 抠字眼 吗 ？,0
923,食品餐饮,贵，连纸巾都要收费，而且还是很小的一盒就要6块！味道一般般,0
924,食品餐饮,作为元味三年以上的老顾客我表示很失望，已经连着好几次了，不是生蚝不新鲜，就是扇贝不新鲜，不然就是北极贝什么的等等等等，做菜也越来越不用心，明显的感觉到了应付，比如香糟鸡爪，鲍鱼粥等......这几年吃日料从来只吃你家 我想以后我们要换一家了,0
926,食品餐饮,变相加价了，原来的三人餐没有了。口味还是可以,0
927,食品餐饮,魏公村这家店涨了那么多钱却比原来更次了，好多东西都没有了就连抄面千岛酱之类基本的东西都没有了，就加了点草鱼的生鱼片调料还不好吃，鸡翅也炸的更老了就没有能吃的东西，太不像话了想赚钱也不能做的这么绝吧？客人也不都是傻子不好可以不去谁也不会老去上当，你看这周未连一半人都没有，我看照这样下去以后没有人会再去这个店了不是一般的坑人呢,0
932,食品餐饮,用了几次没一次顺利的！不是中途显示配送了才通知说缺货；就是700米的距离一个小时都送不到！,0
934,食品餐饮,饭菜味道可以，这么多家建设路做的菜味个人觉得最好，但是这次包间的服务员不怎么样还不如大厅的服务员，老人生日让她帮忙切下蛋糕分下她当没听见，这就算了，吃完打包她给拿几个袋子就走了，自己动手打包的，不知道是她心情不好还是在包间服务都是这样，总之这次对服务不满意，至始至终没给倒一杯水！,0
937,食品餐饮,食物出品大不如前了，要保持水准才能留得住回头客。,0
944,食品餐饮,太麻太辣，去得早服务员还不让坐窗边，你要凶她又让你坐，真是欺软怕硬,0
955,食品餐饮,报警了，骗子等着吧，妈的连客服都没有，已经报警了百度也就是傻波一什么都推广,0
964,食品餐饮,感觉快要倒闭了的样子，从酒店上楼进去，都吃完了也没见其他客人，跟以前感觉完全不同了！,0
966,食品餐饮,现在的大鸭梨菜品比过去贵了不少,0
977,食品餐饮,饿了么垃圾 ，点的一个某快餐，真TM难以下咽，还不如餐桌网！虽然贵点。。。,0
979,食品餐饮,真的像打分一样！绝望！送餐2个小时！说好的饮料没有！甚至连筷子也没有！ 这种质量！搞毛啊！,0
984,食品餐饮,"买了超级会员后,账户给强制标记为异常.开通超级会员(10/元/月),当场赠送5元优惠券,使用后被封号,所有订单不能使用优惠,连商家自身的打折都不能享受, 和企业方沟通多次都以为了账户安全为名义推脱不给恢复, 让退会员费也不退,说我使用过优惠,所以不退费. 现在账户就等于报废了, 因为很多商家发布产品都是虚假价格再打折出售, 我这账户连非会员的打折都不能享受了. 客服的态度就是我活该,请我换个手机号抛弃会员所有权益.这就是强卖欺骗,买超级会员时给的承诺是每月20元红包,现在是一分也用不了, 联系客服, 客服怪我了用了安卓8.0, app...",0
988,食品餐饮,很垃圾的东西，还贵，有比这个好的,0
1000,食品餐饮,垃圾软件，害的我网站被K了，谁用谁倒霉,0
1004,食品餐饮,口味一般，卫生极差，服务不好，点了白切鸡，在快吃完时催促上白切鸡，被告知白切鸡售完，不知道在我点菜时、在我未催促时，饭店的后厨和服务员在想什么，绝对缺少管理的酒店！吃烤鸭很多家不要选他家！,0
1030,食品餐饮,点的文蛤炜丝瓜，都是沙子。做出这样的水准有点让人失望,0
1052,食品餐饮,好吃，环境不行，服务员的态度极差，白吃了！没劲。不想再去,0
1064,食品餐饮,偏贵，其它还行，人太多很杂&hellip	&hellip	&hellip	,0
1066,食品餐饮,老实说，吃的真的很一般，环境就还好，雪糕差，龙虾也是很一般，朋友说海鲜不新鲜，甜品也不好吃，总的来说，不推荐,0
1073,食品餐饮,感觉菜品味道很一般，没有别的店好，服务也不好，说鸭架打包都结账了都没给我们最后也没给我们也忘记了！应该主动给我们啊！,0
1076,食品餐饮,西三旗店，店比较小，环境一般。烤鸭真心不好，不是现烤的，肉冷，切的块大。饼不软。和便宜坊的烤鸭比起来天壤之别。几乎每个菜都有会员价和非会员价，菜价越高，差价越大，有10元之多。服务员很热衷推荐会员卡，办卡金额不低。不会再去。,0
1086,食品餐饮,送餐挺快的，但是实在太难吃，根本就不是蟹黄豆腐的味道，还觉有有点酸了，不会再定,0
1091,食品餐饮,现在的大鸭梨真的太一般了！下次不会再考虑了。要了一份金鸭梨，等了一个小时，真是&hellip	&hellip	,0
1092,食品餐饮,烤鸭上来就是凉的，烤鸭片的好厚，块好大，好肥。菜品的味道都太甜了！,0
1097,食品餐饮,好久没来了，上菜慢，量也小了，不如以前了,0
1102,食品餐饮,没有你想不到的差，差到让你想象不到，不管是服务还是产品使用，各位慎重,0
1104,食品餐饮,手机订餐，不到1公里的距离，等了1个多小时不说，到了楼下打电话叫自己下去拿，问他问什么不送，说真功夫只给1块钱送餐费，不想送！ 我靠！,0
1118,食品餐饮,饭菜也就是大众家常菜的水平，感觉不如以前了。,0
1120,食品餐饮,服务确实不咋滴，爱搭不理的，味道也很一般，价格也不便宜，总体就那么回事吧，不会再去了,0
1123,食品餐饮,特别是服务态度差，前几次来就有感觉了，这次更差了，以后不来了,0
1131,食品餐饮,"鹿晗_告真_心,_此杯葛KFC",0
